cod_producto;nombre_producto;categoria_producto;subcategoria_producto;precio_unitario
PROD02782;PASTA EL DORADO FUSILLI ARROZ INTEGRAL ;DESPENSA;PASTAS;299.5
PROD02783;PASTA EL DORADO FUSILLI CH÷A SIN GLUTEN ;DESPENSA;PASTAS;329.5
PROD02784;PASTA EL DORADO SPAGHETTI ARROZ SIN GLUTEN ;DESPENSA;PASTAS;279.5
PROD02785;PASTA EL DORADO SPAGHETTI MA÷Z SIN GLUTEN ;DESPENSA;PASTAS;269.5
PROD02786;PASTA FETUCCINE CONZAZONI ;DESPENSA;PASTAS;269.5
PROD02787;PASTA FIDEO PASTAS LA MU•ECA ;DESPENSA;PASTAS;79.5
PROD02788;PASTA FUSILI CONZAZONI ;DESPENSA;PASTAS;269.5
PROD02789;PASTA INTEGRAL VERMICELLI CONZAZONI ;DESPENSA;PASTAS;279.5
PROD02790;PASTA LA MOLISANA BUCCATINI ;DESPENSA;PASTAS;249.5
PROD02791;PASTA LA MOLISANA FUSILLI ;DESPENSA;PASTAS;319.5
PROD02792;PASTA LA MOLISANA PENNE RIGATE ;DESPENSA;PASTAS;319.5
PROD02793;PASTA LA MU•ECA MACARR‡N 3 QUESOS EXPRESS ;DESPENSA;PASTAS;139.5
PROD02794;PASTA LA MU•ECA MACARR‡N QUESO EXPRESS ;DESPENSA;PASTAS;139.5
PROD02795;PASTA LA MUNECA PAQUET‡N ;DESPENSA;PASTAS;309.5
PROD02796;PASTA LA MU•ECA SPAGHETTI EXPRESS ;DESPENSA;PASTAS;107.5
PROD02797;PASTA LA MU•ECA TORNILLO EXPRESS ;DESPENSA;PASTAS;122.5
PROD02798;PASTA LASAGNA PASTA LA MU•ECA ;DESPENSA;PASTAS;199.5
PROD02799;PASTA LASAGNA PRECOCIDA DORIA ;DESPENSA;PASTAS;189.5
PROD02800;PASTA LETRAS PASTAS LA MU•ECA ;DESPENSA;PASTAS;77.5
PROD02801;PASTA MACARONI & CHEESE PASTAS LA MU•ECA ;DESPENSA;PASTAS;139.5
PROD02802;PASTA MACARR‡N CON SALSA DE QUESO DORIA ;DESPENSA;PASTAS;159.5
PROD02803;PASTA MACARRON PASTAS LA MU•ECA ;DESPENSA;PASTAS;76
PROD02804;PASTA MACARR‡N SAN REMO 250G.;DESPENSA;PASTAS;49.5
PROD02805;PASTA MACARRONCITO PASTAS LA MU•ECA ;DESPENSA;PASTAS;77.5
PROD02806;PASTA MINI DEPORTES QUESO CHEDDAR LA MU•ECA ;DESPENSA;PASTAS;159.5
PROD02807;PASTA MINI ESPACIAL LA MU•ECA ;DESPENSA;PASTAS;109.5
PROD02808;PASTA MINI PRINCESAS LA MU•ECA ;DESPENSA;PASTAS;109.5
PROD02809;PASTA MONTICELLO FETTUCCINE ;DESPENSA;PASTAS;239.5
PROD02810;PASTA MONTICELLO FUSILLI ;DESPENSA;PASTAS;289.5
PROD02811;PASTA MONTICELLO LINGUINE ;DESPENSA;PASTAS;240
PROD02812;PASTA MONTICELLO SPAGUETTI ;DESPENSA;PASTAS;259.5
PROD02813;PASTA PENNE FANTASIA VEGETAL CONZAZONI ;DESPENSA;PASTAS;279.5
PROD02814;PASTA PENNE RIGATE CONZAZONI ;DESPENSA;PASTAS;319.5
PROD02815;PASTA RAVIOLI DE POLLO DORIA ;DESPENSA;PASTAS;329.5
PROD02816;PASTA RIGATONE SAN REMO ;DESPENSA;PASTAS;49.5
PROD02817;PASTA SOPA INSTANTµNEA POLLO CUP NOODLES ;DESPENSA;PASTAS;129.5
PROD02818;PASTA SPAGHETTI CONZAZONI ;DESPENSA;PASTAS;269.5
PROD02819;PASTA SPAGHETTI MANTEQUILLA PASTAS LA MU•ECA ;DESPENSA;PASTAS;119.5
PROD02820;PASTA SPAGHETTI MULTICEREAL DORIA ;DESPENSA;PASTAS;164.5
PROD02821;PASTA SPAGHETTI PASTAS LA MU•ECA ;DESPENSA;PASTAS;79.5
PROD02822;PASTA SPAGHETTI SABOR RANCHERO DORIA ;DESPENSA;PASTAS;102.5
PROD02823;PASTA TORNILLO MANTEQUILLA PASTAS LA MU•ECA ;DESPENSA;PASTAS;119.5
PROD02824;PASTA TORNILLO PASTAS LA MU•ECA ;DESPENSA;PASTAS;129.5
PROD02825;PASTA TORNILLOS VERDURAS DORIA ;DESPENSA;PASTAS;107.5
PROD02826;PASTA VERMICELLI CONZAZONI ;DESPENSA;PASTAS;269.5
PROD02827;PASTAS MONTICELLO PENNE RIGATE ;DESPENSA;PASTAS;279.5
PROD02828;PENNE CUISINE & CO LISCE ;DESPENSA;PASTAS;149.5
PROD02829;PENNETE R.INTEGRAL BARILLA ;DESPENSA;PASTAS;339.5
PROD02830;BAVETTE BARILLA ;DESPENSA;PASTAS;249.5
PROD02831;RIGATONI BARILLA ;DESPENSA;PASTAS;329.5
PROD02832;SPAGHETTI BARILLA N5 ;DESPENSA;PASTAS;249.5
PROD02833;SPAGHETTI CUISINE & CO ;DESPENSA;PASTAS;114.5
PROD02834;SPAGHETTI DE ARROZ INTEGRAL SIN GLUTEN EL DORADOX 250G;DESPENSA;PASTAS;329.5
PROD02835;SPAGHETTI INTEGRAL MONTICELLO 5 ;DESPENSA;PASTAS;309.5
PROD02836;SPAGHETTI INTEGRAL N5 ;DESPENSA;PASTAS;329.5
PROD02837;SPAGHETTI LA MOLISANA ;DESPENSA;PASTAS;269.5
PROD02838;SPAGHETTINI BARILLA ;DESPENSA;PASTAS;299.5
PROD02839;SPAGHETTONI N7 BARILLA ;DESPENSA;PASTAS;239.5
PROD02840;BUCATINI SAN REMO ;DESPENSA;PASTAS;49.5
PROD02841;AJ÷ PICANTE ;DESPENSA;SALSAS Y VINAGRES;139.5
PROD02842;CHILE CON CARNE AZTECA ;DESPENSA;SALSAS Y VINAGRES;229.5
PROD02843;CHILES JALAPE•OS PICADOS ;DESPENSA;SALSAS Y VINAGRES;299.5
PROD02844;CHIMICHURRI RESPIN ;DESPENSA;SALSAS Y VINAGRES;139.5
PROD02845;FRIJOL REFRITO  AZTECA ;DESPENSA;SALSAS Y VINAGRES;220
PROD02846;FRIJOLES NEGROS ENTEROS LA COSTE•A ;DESPENSA;SALSAS Y VINAGRES;249.5
PROD02847;MAYO LIGHT DOYPACK ;DESPENSA;SALSAS Y VINAGRES;199.5
PROD02848;MAYONESA FRUCO ;DESPENSA;SALSAS Y VINAGRES;115
PROD02849;MAYONESA FRUCO ARTESANAL ;DESPENSA;SALSAS Y VINAGRES;194.5
PROD02850;MAYONESA FRUCO BAJA EN GRASA ;DESPENSA;SALSAS Y VINAGRES;184.5
PROD02851;MAYONESA FRUCO LIGHT CALORIAS ;DESPENSA;SALSAS Y VINAGRES;329.5
PROD02852;MAYONESA FRUCO MAYODULCE ;DESPENSA;SALSAS Y VINAGRES;269.5
PROD02853;MAYONESA HEINZ BAJA GRASA CALOR÷AS DOY PACK ;DESPENSA;SALSAS Y VINAGRES;184.5
PROD02854;MAYONESA LA CONSTANCIA GOURMET DOYPACK ;DESPENSA;SALSAS Y VINAGRES;194.5
PROD02855;MAYONESA PAGUE 150 LLEVE 200 G;DESPENSA;SALSAS Y VINAGRES;139.5
PROD02856;MAYONESA SAN JORGE DOYPACK ;DESPENSA;SALSAS Y VINAGRES;174.5
PROD02857;MAYONESA SAN JORGE DOYPACK PAGUE 300G LLEVE 380G;DESPENSA;SALSAS Y VINAGRES;239.5
PROD02858;MEZCLA ;DESPENSA;SALSAS Y VINAGRES;134.5
PROD02859;MEZCLA DE SALSA BOLO•ESA KNORR ;DESPENSA;SALSAS Y VINAGRES;134.5
PROD02860;MEZCLA DE SALSA CARBONARA KNORR ;DESPENSA;SALSAS Y VINAGRES;134.5
PROD02861;MEZCLA DE SALSA NAPOLITANA KNORR ;DESPENSA;SALSAS Y VINAGRES;134.5
PROD02862;MIEL MOSTAZA DP ;DESPENSA;SALSAS Y VINAGRES;279.5
PROD02863;MOSTANEZA AJO DP ;DESPENSA;SALSAS Y VINAGRES;244.5
PROD02864;MOSTANEZA DOYPACK ;DESPENSA;SALSAS Y VINAGRES;259.5
PROD02865;MOSTAZA AMERICANA LA CONSTANCIA DP ;DESPENSA;SALSAS Y VINAGRES;329.5
PROD02866;MOSTAZA COLMANS DOY PACK ;DESPENSA;SALSAS Y VINAGRES;149.5
PROD02867;MOSTAZA DOY PACK ;DESPENSA;SALSAS Y VINAGRES;184.5
PROD02868;MOSTAZA FRUCO ;DESPENSA;SALSAS Y VINAGRES;219.5
PROD02869;MOSTAZA RANCHERA ;DESPENSA;SALSAS Y VINAGRES;259.5
PROD02870;MOSTAZA SAN JORGE DOYPACK ;DESPENSA;SALSAS Y VINAGRES;149.5
PROD02871;PASTA CURRY MASSAMAN MAE PLOY ;DESPENSA;SALSAS Y VINAGRES;129.5
PROD02872;PASTA DE CURRY ROJO THAI ;DESPENSA;SALSAS Y VINAGRES;119.5
PROD02873;PASTA DE TOMATE DP ;DESPENSA;SALSAS Y VINAGRES;224.5
PROD02874;PASTA DE TOMATE FRUCO ;DESPENSA;SALSAS Y VINAGRES;299.5
PROD02875;PASTA DE TOMATE SAN JORGE DOYPACK ;DESPENSA;SALSAS Y VINAGRES;184.5
PROD02876;PURê DE TOMATE ARCOR ;DESPENSA;SALSAS Y VINAGRES;259.5
PROD02877;AZTECA JALAPE•OS ;DESPENSA;SALSAS Y VINAGRES;259.5
PROD02878;BASE PARA CARNES CARNE DESMECHADA MAGGI ;DESPENSA;SALSAS Y VINAGRES;139.5
PROD02879;BASE PARA CARNES GULASCH MAGGI ;DESPENSA;SALSAS Y VINAGRES;134.5
PROD02880;BASE PARA PASTAS SALSA BECHAMEL MAGGI ;DESPENSA;SALSAS Y VINAGRES;154.5
PROD02881;BASE PARA PASTAS SALSA BOLOGNESA MAGGI ;DESPENSA;SALSAS Y VINAGRES;144.5
PROD02882;BASE PARA PASTAS SALSA CARBONARA MAGGI ;DESPENSA;SALSAS Y VINAGRES;149.5
PROD02883;BASE PARA POLLO CHOP SUEY MAGGI ;DESPENSA;SALSAS Y VINAGRES;144.5
PROD02884;BASE PARA POLLO CON CHAMPI•ONES MAGGI ;DESPENSA;SALSAS Y VINAGRES;144.5
PROD02885;SALSA  MEXICANA SUAVE AZTECA ;DESPENSA;SALSAS Y VINAGRES;279.5
PROD02886;SALSA ADEREZOS PINA ;DESPENSA;SALSAS Y VINAGRES;214.5
PROD02887;SALSA ADEREZOS RANCH  ;DESPENSA;SALSAS Y VINAGRES;249.5
PROD02888;SALSA ADEREZOS VINAGRETA ;DESPENSA;SALSAS Y VINAGRES;289.5
PROD02889;SALSA ADEREZOS VINAGRETA LIGHT ;DESPENSA;SALSAS Y VINAGRES;194.5
PROD02890;SALSA AGRIDULCE ;DESPENSA;SALSAS Y VINAGRES;209.5
PROD02891;SALSA BARBECUE DP ;DESPENSA;SALSAS Y VINAGRES;184.5
PROD02892;SALSA BBQ FRUCO ;DESPENSA;SALSAS Y VINAGRES;299.5
PROD02893;SALSA BBQ MIEL MOSTAZA LA CONSTANCIA ;DESPENSA;SALSAS Y VINAGRES;179.5
PROD02894;SALSA BRAVA ;DESPENSA;SALSAS Y VINAGRES;329.5
PROD02895;SALSA CHINA FRUCO ;DESPENSA;SALSAS Y VINAGRES;229.5
PROD02896;SALSA DE AJ÷ FRUCO ;DESPENSA;SALSAS Y VINAGRES;224.5
PROD02897;SALSA DE AJO HEINZ ;DESPENSA;SALSAS Y VINAGRES;219.5
PROD02898;SALSA DE CIRUELA ;DESPENSA;SALSAS Y VINAGRES;194.5
PROD02899;SALSA DE PI•A ;DESPENSA;SALSAS Y VINAGRES;194.5
PROD02900;SALSA DE SOYA FRUCO ;DESPENSA;SALSAS Y VINAGRES;229.5
PROD02901;SALSA DE TOMATE DP ;DESPENSA;SALSAS Y VINAGRES;169.5
PROD02902;SALSA DE TOMATE FRUCO ;DESPENSA;SALSAS Y VINAGRES;299.5
PROD02903;SALSA DE TOMATE SAN JORGE DOYPACK ;DESPENSA;SALSAS Y VINAGRES;154.5
PROD02904;SALSA DE TOMATE SAN JORGE DOYPACK PAGUE 320G LLEVE 400G;DESPENSA;SALSAS Y VINAGRES;209.5
PROD02905;SALSA DIP SUAVE ;DESPENSA;SALSAS Y VINAGRES;154.5
PROD02906;SALSA FRUCO TARTARA ;DESPENSA;SALSAS Y VINAGRES;269.5
PROD02907;SALSA FRUCO TOMATE ;DESPENSA;SALSAS Y VINAGRES;149.5
PROD02908;SALSA HEINZ TOMATE DOY PACK ;DESPENSA;SALSAS Y VINAGRES;204.5
PROD02909;SALSA INGLESA FRUCO ;DESPENSA;SALSAS Y VINAGRES;229.5
PROD02910;SALSA LA CONSTANCIA TOMATE PAGUE 500 G LLEVE 600 G;DESPENSA;SALSAS Y VINAGRES;329.5
PROD02911;SALSA LA CONSTANCIA VINAGRETA ;DESPENSA;SALSAS Y VINAGRES;234.5
PROD02912;SALSA LISTA TOMATE ITALIANA FINAS HIERBAS DORIA ;DESPENSA;SALSAS Y VINAGRES;154.5
PROD02913;SALSA LISTA TOMATE RANCHERO DORIA ;DESPENSA;SALSAS Y VINAGRES;149.5
PROD02914;SALSA LISTA TOMATE VEGETALES HUERTO DORIA ;DESPENSA;SALSAS Y VINAGRES;154.5
PROD02915;SALSA MEXICANA PICANTE AZTECA  ;DESPENSA;SALSAS Y VINAGRES;299.5
PROD02916;SALSA NEGRA ;DESPENSA;SALSAS Y VINAGRES;129.5
PROD02917;SALSA NEGRA FRUCO ;DESPENSA;SALSAS Y VINAGRES;229.5
PROD02918;SALSA PARA CARNE FRUCO ;DESPENSA;SALSAS Y VINAGRES;219.5
PROD02919;SALSA PARA CARNES LA CONSTANCIA ;DESPENSA;SALSAS Y VINAGRES;194.5
PROD02920;SALSA PARA PASTAS Y PIZZA MIX DP ;DESPENSA;SALSAS Y VINAGRES;214.5
PROD02921;SALSA PICANTE LA COSTE•A ;DESPENSA;SALSAS Y VINAGRES;249.5
PROD02922;SALSA PREPARACI‡N BECHAMEL KNORR ;DESPENSA;SALSAS Y VINAGRES;134.5
PROD02923;SALSA PREPARACI‡N GOULASH KNORR ;DESPENSA;SALSAS Y VINAGRES;134.5
PROD02924;SALSA QUESO PARA PASTAS KNORR 33G;DESPENSA;SALSAS Y VINAGRES;134.5
PROD02925;SALSA ROCOTO MOLIDO ALACENA ;DESPENSA;SALSAS Y VINAGRES;199.5
PROD02926;SALSA ROSADA DP ;DESPENSA;SALSAS Y VINAGRES;204.5
PROD02927;SALSA ROSADA FRUCO ;DESPENSA;SALSAS Y VINAGRES;269.5
PROD02928;SALSA SAN JORGE AJ÷ PIQUETASCO ;DESPENSA;SALSAS Y VINAGRES;97.5
PROD02929;SALSA SAN JORGE AJO LISTO ;DESPENSA;SALSAS Y VINAGRES;149.5
PROD02930;SALSA SAN JORGE B.B.Q. ;DESPENSA;SALSAS Y VINAGRES;299.5
PROD02931;SALSA SAN JORGE B.B.Q. DOYPACK ;DESPENSA;SALSAS Y VINAGRES;179.5
PROD02932;SALSA SAN JORGE DE SOYA ;DESPENSA;SALSAS Y VINAGRES;204.5
PROD02933;SALSA SAN JORGE PARA CARNES ;DESPENSA;SALSAS Y VINAGRES;204.5
PROD02934;SALSA SAN JORGE ROSADA DOYPACK ;DESPENSA;SALSAS Y VINAGRES;329.5
PROD02935;SALSA SAN JORGE SAZONADORA NEGRA ;DESPENSA;SALSAS Y VINAGRES;179.5
PROD02936;SALSA SAN JORGE TµRTARA ;DESPENSA;SALSAS Y VINAGRES;219.5
PROD02937;SALSA SOYA ;DESPENSA;SALSAS Y VINAGRES;249.5
PROD02938;SALSA SOYA LITE ;DESPENSA;SALSAS Y VINAGRES;159.5
PROD02939;SALSA TERIYAKI SAKURAHANA ;DESPENSA;SALSAS Y VINAGRES;184.5
PROD02940;SALSA TOMATE LA CONSTANCIA ;DESPENSA;SALSAS Y VINAGRES;134.5
PROD02941;SAZONADOR PARA GUACAMOLE MCCORMICK© ;DESPENSA;SALSAS Y VINAGRES;179.5
PROD02942;TOMATE JBO ENTERO PELADO ;DESPENSA;SALSAS Y VINAGRES;199.5
PROD02943;TOMATE JBO TRITURADO ;DESPENSA;SALSAS Y VINAGRES;179.5
PROD02944;VINAGRE BALSµMICO CEBOLLA DE LA SELVA ;DESPENSA;SALSAS Y VINAGRES;289.5
PROD02945;VINAGRE BALSµMICO SAKURAHANA ;DESPENSA;SALSAS Y VINAGRES;319.5
PROD02946;VINAGRE BALSµMICO VINO VIEJO DE LA SELVA ;DESPENSA;SALSAS Y VINAGRES;289.5
PROD02947;VINAGRE BLANCO DE LA SELVA ;DESPENSA;SALSAS Y VINAGRES;92.5
PROD02948;VINAGRE BLANCO FRUCO ;DESPENSA;SALSAS Y VINAGRES;209.5
PROD02949;VINAGRE CONLMANSBOT ;DESPENSA;SALSAS Y VINAGRES;119.5
PROD02950;VINAGRE DE FRUTAS FRUCO ;DESPENSA;SALSAS Y VINAGRES;209.5
PROD02951;VINAGRE FRUTAS ;DESPENSA;SALSAS Y VINAGRES;84.5
PROD02952;VINAGRE HEINZ BLANCO ;DESPENSA;SALSAS Y VINAGRES;209.5
PROD02953;VINAGRE MANZANA DE LA SELVA ;DESPENSA;SALSAS Y VINAGRES;97.5
PROD02954;VINAGRE MAXIMA BLANCO ;DESPENSA;SALSAS Y VINAGRES;74.5
PROD02955;VINAGRE SABOR A LIM‡N ;DESPENSA;SALSAS Y VINAGRES;102.5
PROD02956;VINAGRETA ADEREZOS FRUTAL ;DESPENSA;SALSAS Y VINAGRES;299.5
PROD02957;VINAGRETA BALSµMICA SAKURAHANA ;DESPENSA;SALSAS Y VINAGRES;319.5
PROD02958;VINAGRETA THAI  SAKURAHANA ;DESPENSA;SALSAS Y VINAGRES;204.5
PROD02959;AROMµTICA ALBAHACA ;DESPENSA;Tê;
PROD02960;AROMATICA CIDRON HINDU ;DESPENSA;Tê;
PROD02961;AROMATICA HIERBABUENA HINDU ;DESPENSA;Tê;
PROD02962;AROMµTICA HIERBABUENA JBO ;DESPENSA;Tê;
PROD02963;AROMATICA HINDU ANIS ;DESPENSA;Tê;
PROD02964;AROMµTICA HINDÈ DESCANSO NATURAL BOLSA ;DESPENSA;Tê;
PROD02965;AROMµTICA HINDÈ TORONJIL ;DESPENSA;Tê;
PROD02966;AROMµTICA JAIBOL S-MOLTURA SURTIDA;DESPENSA;Tê;
PROD02967;AROMµTICA LIMONARIA ;DESPENSA;Tê;
PROD02968;AROMµTICA MANZANILLA ;DESPENSA;Tê;
PROD02969;AROMµTICA MANZANILLA  JBO ;DESPENSA;Tê;
PROD02970;AROMATICA MANZANILLA HINDU ;DESPENSA;Tê;
PROD02971;AROMµTICA OLA FRUTAL HINDÈ ;DESPENSA;Tê;
PROD02972;AROMµTICA ORIENTAL MANZANILLA Y AN÷S ;DESPENSA;Tê;
PROD02973;AROMATICA SURTIDAS HINDU ;DESPENSA;Tê;
PROD02974;AROMµTICA TORONJIL ;DESPENSA;Tê;
PROD02975;INFUSI‡N LIPTON ROSA JAMAICA ;DESPENSA;Tê;
PROD02976;INFUSI‡N PARA LA NOCHE ORIENTAL ;DESPENSA;Tê;
PROD02977;INSTANTµNEO CLIGHT MARACUYµ ;DESPENSA;Tê;
PROD02978;INSTANTµNEO CLIGHT NARANJA ;DESPENSA;Tê;
PROD02979;INSTANTµNEO CLIGHT TRIPACK LIM‡N ; NARANJA Y MORA ;DESPENSA;
PROD02980;INSTANTµNEO CLIGHT TRIPACK SURTIDO ;DESPENSA;Tê;
PROD02981;INSTANTµNEO FRUTI•O DE SALPIC‡N ;DESPENSA;Tê;
PROD02982;INSTANTANEO SABIYA NARANJA ;DESPENSA;Tê;
PROD02983;INSTANTANEO SABIYA ORIGINAL 1.5 LITROS;DESPENSA;Tê;
PROD02984;INSTANTANEO SABIYA ORIGINAL 4.5 LITROS;DESPENSA;Tê;
PROD02985;MEZCLA EN POLVO DURAZNO NESTEA ;DESPENSA;Tê;
PROD02986;MEZCLA EN POLVO LIM‡N NESTEA ;DESPENSA;Tê;
PROD02987;MEZCLA EN POLVO NARANJA NESTEA ;DESPENSA;Tê;
PROD02988;MEZCLA EN POLVO SALPIC‡N NESTEA ;DESPENSA;Tê;
PROD02989;MEZCLA FRUTI•O FRUTOS ROJOS POLVO ;DESPENSA;Tê;
PROD02990;MEZCLA FRUTI•O LIMONADA COCO ;DESPENSA;Tê;
PROD02991;MEZCLA FRUTOS ROJOS ICE TEA HINDÈ ;DESPENSA;Tê;
PROD02992;MEZCLA HIERBAS AROMµTICAS HINDÈ MUJER ;DESPENSA;Tê;
PROD02993;MEZCLA HINDU ICE TEA LIGHT FRUTOS SALVAJES ;DESPENSA;Tê;
PROD02994;MEZCLA HINDÈ ICE TEA LIGHT MANZANA VERDE ;DESPENSA;Tê;
PROD02995;MEZCLA MANZANILLA MIEL JENGIBRE HINDU ;DESPENSA;Tê;
PROD02996;MEZCLA SUNTEA TE FRIO MANDARINA POLVO ;DESPENSA;Tê;
PROD02997;MEZCLA SUNTEA TE FRIO MANZANA VERDE POLVO ;DESPENSA;Tê;
PROD02998;MEZCLA SUNTEA Tê FRIO MANZANA VERDE POLVO ;DESPENSA;Tê;
PROD02999;MEZCLA SUNTEA TE FRUTOS ROJOS POLVO ;DESPENSA;Tê;
PROD03000;MEZCLA TE EN POLVO LIMON SUNTEA ;DESPENSA;Tê;
PROD03001;MEZCLA TE SUNTEA POLVO DURAZNO ;DESPENSA;Tê;
PROD03002;NARANYA ;DESPENSA;Tê;
PROD03003;Tê HINDU ;DESPENSA;Tê;
PROD03004;Tê HINDU CAJA ;DESPENSA;Tê;
PROD03005;TE LIPTON YELLOW LABEL CAJA ;DESPENSA;Tê;
PROD03006;Tê LIQUIDO GRANBERRY MR TEA ;DESPENSA;Tê;
PROD03007;AREQUIPE ALPINA ;DULCES Y POSTRES;AREQUIPE;429.5
PROD03008;AREQUIPE COLANTA ;DULCES Y POSTRES;AREQUIPE;389.5
PROD03009;AREQUIPE COLANTA DOY PACK ;DULCES Y POSTRES;AREQUIPE;184.5
PROD03010;AREQUIPE DE ANTA•O TRADICIONAL ;DULCES Y POSTRES;AREQUIPE;419.5
PROD03011;AREQUIPE DULCE LECHE COCO COPELIA ;DULCES Y POSTRES;AREQUIPE;449.5
PROD03012;AREQUIPE DULCES DEL VALLE STEVIA ;DULCES Y POSTRES;AREQUIPE;259.5
PROD03013;AREQUIPE MUUU LECHE DESLACTOSADA ;DULCES Y POSTRES;AREQUIPE;219.5
PROD03014;AREQUIPE TRADICIONAL ALQUER÷A ;DULCES Y POSTRES;AREQUIPE;219.5
PROD03015;AREQUIPITO ;DULCES Y POSTRES;AREQUIPE;469.5
PROD03016;ALFAJORES HAVANNA DULCE DE LECHE MIXTO ;DULCES Y POSTRES;CHOCOLATER÷A;1449.5
PROD03017;ALMENDRA FRANCESA ITALO ;DULCES Y POSTRES;CHOCOLATER÷A;309.5
PROD03018;ALMENDRAS CUBIERTAS CON CHOCOLATE ;DULCES Y POSTRES;CHOCOLATER÷A;329.5
PROD03019;CHOCO BREAK RELLENOS SURTIDOS TRADICIONAL ;DULCES Y POSTRES;CHOCOLATER÷A;329.5
PROD03020;CHOCOBREACK COOKIES ;DULCES Y POSTRES;CHOCOLATER÷A;419.5
PROD03021;CHOCOLATE  LINDT LINDOR CONET ;DULCES Y POSTRES;CHOCOLATER÷A;849.5
PROD03022;CHOCOLATE 53% CACAO SEMIOSCURO SANTANDER ;DULCES Y POSTRES;CHOCOLATER÷A;349.5
PROD03023;CHOCOLATE COCOA FUSI‡N ARANDANO BLANCO BARRA ;DULCES Y POSTRES;CHOCOLATER÷A;364.5
PROD03024;CHOCOLATE COCOA FUSION MORA ACAI ORQU÷DEA ;DULCES Y POSTRES;CHOCOLATER÷A;389.5
PROD03025;CHOCOLATE COCOA FUSION NEGRO BANANO URABA ;DULCES Y POSTRES;CHOCOLATER÷A;379.5
PROD03026;CHOCOLATE COCOA FUSION NEGRO TAYRONA BARRA ;DULCES Y POSTRES;CHOCOLATER÷A;409.5
PROD03027;CHOCOLATE COCOA FUSI‡N OSCURO COCO TAYRONA ;DULCES Y POSTRES;CHOCOLATER÷A;349.5
PROD03028;CHOCOLATE COCOA FUSI‡N OSCURO QUIMBAYA ;DULCES Y POSTRES;CHOCOLATER÷A;349.5
PROD03029;CHOCOLATE COCOA FUSION SIN AZUCAR CALIMA BARRA ;DULCES Y POSTRES;CHOCOLATER÷A;499.5
PROD03030;CHOCOLATE ESTUCHE NAYARITH ;DULCES Y POSTRES;CHOCOLATER÷A;449.5
PROD03031;CHOCOLATE GAROTO SURTIDO ;DULCES Y POSTRES;CHOCOLATER÷A;849.5
PROD03032;CHOCOLATE HERSHEYS ESPECIAL OSCURO 60% MENTA ;DULCES Y POSTRES;CHOCOLATER÷A;489.5
PROD03033;CHOCOLATE HERSHEYS GALLETAS CREMA BITES ;DULCES Y POSTRES;CHOCOLATER÷A;149.5
PROD03034;CHOCOLATE HERSHEYS HUGS LECHE ;DULCES Y POSTRES;CHOCOLATER÷A;389.5
PROD03035;CHOCOLATE HERSHEYS KISSES COOKIES CREME ;DULCES Y POSTRES;CHOCOLATER÷A;389.5
PROD03036;CHOCOLATE HERSHEYS KISSES ESTUCHE ;DULCES Y POSTRES;CHOCOLATER÷A;679.5
PROD03037;CHOCOLATE HERSHEYS KISSES RELLENO CARAMELO ;DULCES Y POSTRES;CHOCOLATER÷A;1179.5
PROD03038;CHOCOLATE HERSHEYS KISSES RELLENO TRUFA ;DULCES Y POSTRES;CHOCOLATER÷A;879.5
PROD03039;CHOCOLATE JOSEPHINE BELGA OSCURO ALMENA FLOR SAL ;DULCES Y POSTRES;CHOCOLATER÷A;719.5
PROD03040;CHOCOLATE JOSEPHINE BELGA TOQUE LECHE CARAMELO FLOR SAL ;DULCES Y POSTRES;CHOCOLATER÷A;519.5
PROD03041;CHOCOLATE KINDER BARRA ;DULCES Y POSTRES;CHOCOLATER÷A;149.5
PROD03042;CHOCOLATE KINDER SORPRESA MIRACULOUS ;DULCES Y POSTRES;CHOCOLATER÷A;439.5
PROD03043;CHOCOLATE K÷NDER SORPRESA NI•A ;DULCES Y POSTRES;CHOCOLATER÷A;219.5
PROD03044;CHOCOLATE KINDER SORPRESA STAR WARS ;DULCES Y POSTRES;CHOCOLATER÷A;224.5
PROD03045;CHOCOLATE KISSES LECHE HERSHEYS BOLSA FIESTA ;DULCES Y POSTRES;CHOCOLATER÷A;1899.5
PROD03046;CHOCOLATE LINDT LINDOR CORNET ;DULCES Y POSTRES;CHOCOLATER÷A;1749.5
PROD03047;CHOCOLATE LINDT LINDOR HUEVOS SURTIDOS ;DULCES Y POSTRES;CHOCOLATER÷A;949.5
PROD03048;CHOCOLATE LINDT LINDOR MILK TRIO ;DULCES Y POSTRES;CHOCOLATER÷A;359.5
PROD03049;CHOCOLATE LOK 40% CACAO SIN AZÈCAR ;DULCES Y POSTRES;CHOCOLATER÷A;539.5
PROD03050;CHOCOLATE LOK 58% CACAO SIN AZÈCAR ;DULCES Y POSTRES;CHOCOLATER÷A;539.5
PROD03051;CHOCOLATE LOK 70% CACAO ;DULCES Y POSTRES;CHOCOLATER÷A;434.5
PROD03052;CHOCOLATE LOK 85% CACAO ;DULCES Y POSTRES;CHOCOLATER÷A;539.5
PROD03053;"CHOCOLATE M&M;ÔS ALMENDRA ";DULCES Y POSTRES;CHOCOLATER÷A;849.5
PROD03054;"CHOCOLATE M&M;ÔS CAFê NUEZ ";DULCES Y POSTRES;CHOCOLATER÷A;749.5
PROD03055;"CHOCOLATE M&M;ÔS CRUJIENTE ";DULCES Y POSTRES;CHOCOLATER÷A;749.5
